CountyName,Year,beef,milk,steers,bulls,dairy_150,dairy_440,fin_cattle,hogs_fin,hogs_sow,hogs_boars
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1979,9500,3400,25036,475,1527,1527,16345,143333,866,17313
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1980,9500,2900,21481,475,1420,1420,14827,148333,861,17223
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1981,9800,2900,21172,490,1454,1454,14357,151794,847,16943
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1982,9400,2900,17463,470,1529,1529,12854,148333,734,14683
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1983,7900,2800,18699,395,1335,1335,12566,150000,748,14962
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1984,7600,2700,15454,380,1948,1948,10518,146333,711,14222
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1985,7300,2700,13600,365,2300,2300,9200,137333,678,13565
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1986,7000,2600,13909,350,1373,1373,9636,122000,652,13030
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1987,7000,2500,15300,350,901,901,11433,114000,686,13729
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1988,6600,2400,15377,330,839,839,11459,114333,658,13153
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1989,6800,2600,14218,340,974,974,10739,104000,691,13811
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1990,6600,2600,15145,330,894,894,10704,102914,658,13153
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1991,6485,2184,15918,324,547,547,10617,104583,740,14798
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1992,6380,1997,13600,319,701,701,9500,102094,699,13975
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1993,6218,1803,13754,311,525,525,9207,100238,699,13975
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1994,6030,1632,14218,302,335,335,9017,96756,617,12331
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1995,6036,1361,14063,302,279,279,8621,92131,559,11180
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1996,5764,1142,13909,288,137,137,8225,87535,514,10276
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1997,5635,844,15454,282,-107,-107,8396,90810,634,12672
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1998,5413,872,15454,271,-60,-60,8018,94197,552,11030
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,1999,5493,872,15763,275,-39,-39,8521,95968,470,9404
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2000,5518,871,17000,276,-78,-78,8933,96819,415,8298
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2001,5300,900,16227,265,15,15,8409,99060,376,7520
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2002,4827,630,10099,241,282,282,6994,100602,327,6540
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2003,5500,700,7707,275,357,357,6236,102622,324,6476
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2004,5500,574,6502,275,291,291,5167,104433,345,6903
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2005,5500,700,5967,275,427,427,4656,106057,364,7284
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2006,5500,1077,5601,275,782,782,4534,108558,384,7684
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2007,6145,1146,7174,307,347,347,5754,113783,382,7640
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2008,6600,1100,5641,330,402,402,5258,122914,367,7333
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2009,6300,1100,5477,315,432,432,5219,131739,475,9510
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2010,6100,1100,5781,305,421,421,5336,143036,574,11481
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2011,5800,1100,5919,290,454,454,5398,156163,673,13453
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2012,5857,665,6700,293,252,252,5674,168376,664,13283
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
SCOTT,2013,6100,700,6257,305,264,264,5823,174436,753,15067
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720597.1623152217 4623333.36172042, 720596.47454978 4623358.361846006, 720606.099154141 4623416.362107186, 720603.9110678723 4623489.362423871, 720635.4104432922 4623578.362812199, 720660.4105034304 4623592.362962348, 720671.4104839149 4623605.363007482, 720719.2857101718 4623618.363081673, 720744.6608347396 4623619.36322728, 720767.7861054536 4623612.363236473
